"ArticleID";"ArticleName";"SKU";"EAN";"ProductName";"Archetype";"Gender";"CountryOfOrigin";"Color";"Size";"PrimeCost";"Filter_collar";"Fastener";"Fit";"Lining";"Material";"Season";"Style"
"616c62279c382b004d38a535";"Emma, Anthrazit, 2XL";"FW21-IE-#63 (Blazer)-ANTHRAZIT-2XL";;"Emma";;"none";"IN";"Anthrazit";"2XL";;;;;;;;
"616c62289c382b004d38a551";"Emma, Anthrazit, 3XL";"FW21-IE-#63 (Blazer)-ANTHRAZIT-3XL";;"Emma";;"none";"IN";"Anthrazit";"3XL";;;;;;;;
"616c62279c382b004d38a4fd";"Emma, Anthrazit, L";"FW21-IE-#63 (Blazer)-ANTHRAZIT-L";;"Emma";;"none";"IN";"Anthrazit";"L";;;;;;;;
"616c62279c382b004d38a4e1";"Emma, Anthrazit, M";"FW21-IE-#63 (Blazer)-ANTHRAZIT-M";;"Emma";;"none";"IN";"Anthrazit";"M";;;;;;;;
"616c62279c382b004d38a4c5";"Emma, Anthrazit, S";"FW21-IE-#63 (Blazer)-ANTHRAZIT-S";;"Emma";;"none";"IN";"Anthrazit";"S";;;;;;;;
"616c62279c382b004d38a519";"Emma, Anthrazit, XL";"FW21-IE-#63 (Blazer)-ANTHRAZIT-XL";;"Emma";;"none";"IN";"Anthrazit";"XL";;;;;;;;
"616c62279c382b004d38a4a9";"Emma, Anthrazit, XS";"FW21-IE-#63 (Blazer)-ANTHRAZIT-XS";;"Emma";;"none";"IN";"Anthrazit";"XS";;;;;;;;
"616c62279c382b004d38a537";"Emma, Braun, 2XL";"FW21-IE-#63 (Blazer)-BRAUN-2XL";;"Emma";;"none";"IN";"Braun";"2XL";;;;;;;;
"616c62289c382b004d38a553";"Emma, Braun, 3XL";"FW21-IE-#63 (Blazer)-BRAUN-3XL";;"Emma";;"none";"IN";"Braun";"3XL";;;;;;;;
"616c62279c382b004d38a4ff";"Emma, Braun, L";"FW21-IE-#63 (Blazer)-BRAUN-L";;"Emma";;"none";"IN";"Braun";"L";;;;;;;;
"616c62279c382b004d38a4e3";"Emma, Braun, M";"FW21-IE-#63 (Blazer)-BRAUN-M";;"Emma";;"none";"IN";"Braun";"M";;;;;;;;
"616c62279c382b004d38a4c7";"Emma, Braun, S";"FW21-IE-#63 (Blazer)-BRAUN-S";;"Emma";;"none";"IN";"Braun";"S";;;;;;;;
"616c62279c382b004d38a51b";"Emma, Braun, XL";"FW21-IE-#63 (Blazer)-BRAUN-XL";;"Emma";;"none";"IN";"Braun";"XL";;;;;;;;
"616c62279c382b004d38a4ab";"Emma, Braun, XS";"FW21-IE-#63 (Blazer)-BRAUN-XS";;"Emma";;"none";"IN";"Braun";"XS";;;;;;;;
"616c62289c382b004d38a541";"Emma, Cognac, 2XL";"FW21-IE-#63 (Blazer)-COGNAC-2XL";;"Emma";;"none";"IN";"Cognac";"2XL";;;;;;;;
"616c62289c382b004d38a55d";"Emma, Cognac, 3XL";"FW21-IE-#63 (Blazer)-COGNAC-3XL";;"Emma";;"none";"IN";"Cognac";"3XL";;;;;;;;
"616c62279c382b004d38a509";"Emma, Cognac, L";"FW21-IE-#63 (Blazer)-COGNAC-L";;"Emma";;"none";"IN";"Cognac";"L";;;;;;;;
"616c62279c382b004d38a4ed";"Emma, Cognac, M";"FW21-IE-#63 (Blazer)-COGNAC-M";;"Emma";;"none";"IN";"Cognac";"M";;;;;;;;
"616c62279c382b004d38a4d1";"Emma, Cognac, S";"FW21-IE-#63 (Blazer)-COGNAC-S";;"Emma";;"none";"IN";"Cognac";"S";;;;;;;;
"616c62279c382b004d38a525";"Emma, Cognac, XL";"FW21-IE-#63 (Blazer)-COGNAC-XL";;"Emma";;"none";"IN";"Cognac";"XL";;;;;;;;
"616c62279c382b004d38a4b5";"Emma, Cognac, XS";"FW21-IE-#63 (Blazer)-COGNAC-XS";;"Emma";;"none";"IN";"Cognac";"XS";;;;;;;;
"616c62279c382b004d38a53d";"Emma, Henna, 2XL";"FW21-IE-#63 (Blazer)-HENNA-2XL";;"Emma";;"none";"IN";"Henna";"2XL";;;;;;;;
"616c62289c382b004d38a559";"Emma, Henna, 3XL";"FW21-IE-#63 (Blazer)-HENNA-3XL";;"Emma";;"none";"IN";"Henna";"3XL";;;;;;;;
"616c62279c382b004d38a505";"Emma, Henna, L";"FW21-IE-#63 (Blazer)-HENNA-L";;"Emma";;"none";"IN";"Henna";"L";;;;;;;;
"616c62279c382b004d38a4e9";"Emma, Henna, M";"FW21-IE-#63 (Blazer)-HENNA-M";;"Emma";;"none";"IN";"Henna";"M";;;;;;;;
"616c62279c382b004d38a4cd";"Emma, Henna, S";"FW21-IE-#63 (Blazer)-HENNA-S";;"Emma";;"none";"IN";"Henna";"S";;;;;;;;
"616c62279c382b004d38a521";"Emma, Henna, XL";"FW21-IE-#63 (Blazer)-HENNA-XL";;"Emma";;"none";"IN";"Henna";"XL";;;;;;;;
"616c62279c382b004d38a4b1";"Emma, Henna, XS";"FW21-IE-#63 (Blazer)-HENNA-XS";;"Emma";;"none";"IN";"Henna";"XS";;;;;;;;
"616c62289c382b004d38a543";"Emma, Jade Grün, 2XL";"FW21-IE-#63 (Blazer)-JADE GRÜN-2XL";;"Emma";;"none";"IN";"Jade Grün";"2XL";;;;;;;;
"616c62289c382b004d38a55f";"Emma, Jade Grün, 3XL";"FW21-IE-#63 (Blazer)-JADE GRÜN-3XL";;"Emma";;"none";"IN";"Jade Grün";"3XL";;;;;;;;
"616c62279c382b004d38a50b";"Emma, Jade Grün, L";"FW21-IE-#63 (Blazer)-JADE GRÜN-L";;"Emma";;"none";"IN";"Jade Grün";"L";;;;;;;;
"616c62279c382b004d38a4ef";"Emma, Jade Grün, M";"FW21-IE-#63 (Blazer)-JADE GRÜN-M";;"Emma";;"none";"IN";"Jade Grün";"M";;;;;;;;
"616c62279c382b004d38a4d3";"Emma, Jade Grün, S";"FW21-IE-#63 (Blazer)-JADE GRÜN-S";;"Emma";;"none";"IN";"Jade Grün";"S";;;;;;;;
"616c62279c382b004d38a527";"Emma, Jade Grün, XL";"FW21-IE-#63 (Blazer)-JADE GRÜN-XL";;"Emma";;"none";"IN";"Jade Grün";"XL";;;;;;;;
"616c62279c382b004d38a4b7";"Emma, Jade Grün, XS";"FW21-IE-#63 (Blazer)-JADE GRÜN-XS";;"Emma";;"none";"IN";"Jade Grün";"XS";;;;;;;;
"616c62279c382b004d38a533";"Emma, Marine Blau, 2XL";"FW21-IE-#63 (Blazer)-MARINE BLAU-2XL";;"Emma";;"none";"IN";"Marine Blau";"2XL";;;;;;;;
"616c62289c382b004d38a54f";"Emma, Marine Blau, 3XL";"FW21-IE-#63 (Blazer)-MARINE BLAU-3XL";;"Emma";;"none";"IN";"Marine Blau";"3XL";;;;;;;;
"616c62279c382b004d38a4fb";"Emma, Marine Blau, L";"FW21-IE-#63 (Blazer)-MARINE BLAU-L";;"Emma";;"none";"IN";"Marine Blau";"L";;;;;;;;
"616c62279c382b004d38a4df";"Emma, Marine Blau, M";"FW21-IE-#63 (Blazer)-MARINE BLAU-M";;"Emma";;"none";"IN";"Marine Blau";"M";;;;;;;;
"616c62279c382b004d38a4c3";"Emma, Marine Blau, S";"FW21-IE-#63 (Blazer)-MARINE BLAU-S";;"Emma";;"none";"IN";"Marine Blau";"S";;;;;;;;
"616c62279c382b004d38a517";"Emma, Marine Blau, XL";"FW21-IE-#63 (Blazer)-MARINE BLAU-XL";;"Emma";;"none";"IN";"Marine Blau";"XL";;;;;;;;
"616c62279c382b004d38a4a7";"Emma, Marine Blau, XS";"FW21-IE-#63 (Blazer)-MARINE BLAU-XS";;"Emma";;"none";"IN";"Marine Blau";"XS";;;;;;;;
"616c62289c382b004d38a545";"Emma, Olive Grün, 2XL";"FW21-IE-#63 (Blazer)-OLIVE GRÜN-2XL";;"Emma";;"none";"IN";"Olive Grün";"2XL";;;;;;;;
"616c62289c382b004d38a561";"Emma, Olive Grün, 3XL";"FW21-IE-#63 (Blazer)-OLIVE GRÜN-3XL";;"Emma";;"none";"IN";"Olive Grün";"3XL";;;;;;;;
"616c62279c382b004d38a50d";"Emma, Olive Grün, L";"FW21-IE-#63 (Blazer)-OLIVE GRÜN-L";;"Emma";;"none";"IN";"Olive Grün";"L";;;;;;;;
"616c62279c382b004d38a4f1";"Emma, Olive Grün, M";"FW21-IE-#63 (Blazer)-OLIVE GRÜN-M";;"Emma";;"none";"IN";"Olive Grün";"M";;;;;;;;
"616c62279c382b004d38a4d5";"Emma, Olive Grün, S";"FW21-IE-#63 (Blazer)-OLIVE GRÜN-S";;"Emma";;"none";"IN";"Olive Grün";"S";;;;;;;;
"616c62279c382b004d38a529";"Emma, Olive Grün, XL";"FW21-IE-#63 (Blazer)-OLIVE GRÜN-XL";;"Emma";;"none";"IN";"Olive Grün";"XL";;;;;;;;
"616c62279c382b004d38a4b9";"Emma, Olive Grün, XS";"FW21-IE-#63 (Blazer)-OLIVE GRÜN-XS";;"Emma";;"none";"IN";"Olive Grün";"XS";;;;;;;;
"616c62279c382b004d38a53b";"Emma, Orange, 2XL";"FW21-IE-#63 (Blazer)-ORANGE-2XL";;"Emma";;"none";"IN";"Orange";"2XL";;;;;;;;
"616c62289c382b004d38a557";"Emma, Orange, 3XL";"FW21-IE-#63 (Blazer)-ORANGE-3XL";;"Emma";;"none";"IN";"Orange";"3XL";;;;;;;;
"616c62279c382b004d38a503";"Emma, Orange, L";"FW21-IE-#63 (Blazer)-ORANGE-L";;"Emma";;"none";"IN";"Orange";"L";;;;;;;;
"616c62279c382b004d38a4e7";"Emma, Orange, M";"FW21-IE-#63 (Blazer)-ORANGE-M";;"Emma";;"none";"IN";"Orange";"M";;;;;;;;
"616c62279c382b004d38a4cb";"Emma, Orange, S";"FW21-IE-#63 (Blazer)-ORANGE-S";;"Emma";;"none";"IN";"Orange";"S";;;;;;;;
"616c62279c382b004d38a51f";"Emma, Orange, XL";"FW21-IE-#63 (Blazer)-ORANGE-XL";;"Emma";;"none";"IN";"Orange";"XL";;;;;;;;
"616c62279c382b004d38a4af";"Emma, Orange, XS";"FW21-IE-#63 (Blazer)-ORANGE-XS";;"Emma";;"none";"IN";"Orange";"XS";;;;;;;;
"616c62289c382b004d38a54b";"Emma, Rose, 2XL";"FW21-IE-#63 (Blazer)-ROSE-2XL";;"Emma";;"none";"IN";"Rose";"2XL";;;;;;;;
"616c62289c382b004d38a567";"Emma, Rose, 3XL";"FW21-IE-#63 (Blazer)-ROSE-3XL";;"Emma";;"none";"IN";"Rose";"3XL";;;;;;;;
"616c62279c382b004d38a513";"Emma, Rose, L";"FW21-IE-#63 (Blazer)-ROSE-L";;"Emma";;"none";"IN";"Rose";"L";;;;;;;;
"616c62279c382b004d38a4f7";"Emma, Rose, M";"FW21-IE-#63 (Blazer)-ROSE-M";;"Emma";;"none";"IN";"Rose";"M";;;;;;;;
"616c62279c382b004d38a4db";"Emma, Rose, S";"FW21-IE-#63 (Blazer)-ROSE-S";;"Emma";;"none";"IN";"Rose";"S";;;;;;;;
"616c62279c382b004d38a52f";"Emma, Rose, XL";"FW21-IE-#63 (Blazer)-ROSE-XL";;"Emma";;"none";"IN";"Rose";"XL";;;;;;;;
"616c62279c382b004d38a4bf";"Emma, Rose, XS";"FW21-IE-#63 (Blazer)-ROSE-XS";;"Emma";;"none";"IN";"Rose";"XS";;;;;;;;
"616c62279c382b004d38a539";"Emma, Schokolade, 2XL";"FW21-IE-#63 (Blazer)-SCHOKOLADE-2XL";;"Emma";;"none";"IN";"Schokolade";"2XL";;;;;;;;
"616c62289c382b004d38a555";"Emma, Schokolade, 3XL";"FW21-IE-#63 (Blazer)-SCHOKOLADE-3XL";;"Emma";;"none";"IN";"Schokolade";"3XL";;;;;;;;
"616c62279c382b004d38a501";"Emma, Schokolade, L";"FW21-IE-#63 (Blazer)-SCHOKOLADE-L";;"Emma";;"none";"IN";"Schokolade";"L";;;;;;;;
"616c62279c382b004d38a4e5";"Emma, Schokolade, M";"FW21-IE-#63 (Blazer)-SCHOKOLADE-M";;"Emma";;"none";"IN";"Schokolade";"M";;;;;;;;
"616c62279c382b004d38a4c9";"Emma, Schokolade, S";"FW21-IE-#63 (Blazer)-SCHOKOLADE-S";;"Emma";;"none";"IN";"Schokolade";"S";;;;;;;;
"616c62279c382b004d38a51d";"Emma, Schokolade, XL";"FW21-IE-#63 (Blazer)-SCHOKOLADE-XL";;"Emma";;"none";"IN";"Schokolade";"XL";;;;;;;;
"616c62279c382b004d38a4ad";"Emma, Schokolade, XS";"FW21-IE-#63 (Blazer)-SCHOKOLADE-XS";;"Emma";;"none";"IN";"Schokolade";"XS";;;;;;;;
"616c62279c382b004d38a531";"Emma, Schwarz, 2XL";"FW21-IE-#63 (Blazer)-SCHWARZ-2XL";;"Emma";;"none";"IN";"Schwarz";"2XL";;;;;;;;
"616c62289c382b004d38a54d";"Emma, Schwarz, 3XL";"FW21-IE-#63 (Blazer)-SCHWARZ-3XL";;"Emma";;"none";"IN";"Schwarz";"3XL";;;;;;;;
"616c62279c382b004d38a4f9";"Emma, Schwarz, L";"FW21-IE-#63 (Blazer)-SCHWARZ-L";;"Emma";;"none";"IN";"Schwarz";"L";;;;;;;;
"616c62279c382b004d38a4dd";"Emma, Schwarz, M";"FW21-IE-#63 (Blazer)-SCHWARZ-M";;"Emma";;"none";"IN";"Schwarz";"M";;;;;;;;
"616c62279c382b004d38a4c1";"Emma, Schwarz, S";"FW21-IE-#63 (Blazer)-SCHWARZ-S";;"Emma";;"none";"IN";"Schwarz";"S";;;;;;;;
"616c62279c382b004d38a515";"Emma, Schwarz, XL";"FW21-IE-#63 (Blazer)-SCHWARZ-XL";;"Emma";;"none";"IN";"Schwarz";"XL";;;;;;;;
"616c62279c382b004d38a4a5";"Emma, Schwarz, XS";"FW21-IE-#63 (Blazer)-SCHWARZ-XS";;"Emma";;"none";"IN";"Schwarz";"XS";;;;;;;;
"616c62279c382b004d38a53f";"Emma, Taffy, 2XL";"FW21-IE-#63 (Blazer)-TAFFY-2XL";;"Emma";;"none";"IN";"Taffy";"2XL";;;;;;;;
"616c62289c382b004d38a55b";"Emma, Taffy, 3XL";"FW21-IE-#63 (Blazer)-TAFFY-3XL";;"Emma";;"none";"IN";"Taffy";"3XL";;;;;;;;
"616c62279c382b004d38a507";"Emma, Taffy, L";"FW21-IE-#63 (Blazer)-TAFFY-L";;"Emma";;"none";"IN";"Taffy";"L";;;;;;;;
"616c62279c382b004d38a4eb";"Emma, Taffy, M";"FW21-IE-#63 (Blazer)-TAFFY-M";;"Emma";;"none";"IN";"Taffy";"M";;;;;;;;
"616c62279c382b004d38a4cf";"Emma, Taffy, S";"FW21-IE-#63 (Blazer)-TAFFY-S";;"Emma";;"none";"IN";"Taffy";"S";;;;;;;;
"616c62279c382b004d38a523";"Emma, Taffy, XL";"FW21-IE-#63 (Blazer)-TAFFY-XL";;"Emma";;"none";"IN";"Taffy";"XL";;;;;;;;
"616c62279c382b004d38a4b3";"Emma, Taffy, XS";"FW21-IE-#63 (Blazer)-TAFFY-XS";;"Emma";;"none";"IN";"Taffy";"XS";;;;;;;;
"616c62289c382b004d38a549";"Emma, Taupe, 2XL";"FW21-IE-#63 (Blazer)-TAUPE-2XL";;"Emma";;"none";"IN";"Taupe";"2XL";;;;;;;;
"616c62289c382b004d38a565";"Emma, Taupe, 3XL";"FW21-IE-#63 (Blazer)-TAUPE-3XL";;"Emma";;"none";"IN";"Taupe";"3XL";;;;;;;;
"616c62279c382b004d38a511";"Emma, Taupe, L";"FW21-IE-#63 (Blazer)-TAUPE-L";;"Emma";;"none";"IN";"Taupe";"L";;;;;;;;
"616c62279c382b004d38a4f5";"Emma, Taupe, M";"FW21-IE-#63 (Blazer)-TAUPE-M";;"Emma";;"none";"IN";"Taupe";"M";;;;;;;;
"616c62279c382b004d38a4d9";"Emma, Taupe, S";"FW21-IE-#63 (Blazer)-TAUPE-S";;"Emma";;"none";"IN";"Taupe";"S";;;;;;;;
"616c62279c382b004d38a52d";"Emma, Taupe, XL";"FW21-IE-#63 (Blazer)-TAUPE-XL";;"Emma";;"none";"IN";"Taupe";"XL";;;;;;;;
"616c62279c382b004d38a4bd";"Emma, Taupe, XS";"FW21-IE-#63 (Blazer)-TAUPE-XS";;"Emma";;"none";"IN";"Taupe";"XS";;;;;;;;
"616c62289c382b004d38a547";"Emma, Tintenblau, 2XL";"FW21-IE-#63 (Blazer)-TINTENBLAU-2XL";;"Emma";;"none";"IN";"Tintenblau";"2XL";;;;;;;;
"616c62289c382b004d38a563";"Emma, Tintenblau, 3XL";"FW21-IE-#63 (Blazer)-TINTENBLAU-3XL";;"Emma";;"none";"IN";"Tintenblau";"3XL";;;;;;;;
"616c62279c382b004d38a50f";"Emma, Tintenblau, L";"FW21-IE-#63 (Blazer)-TINTENBLAU-L";;"Emma";;"none";"IN";"Tintenblau";"L";;;;;;;;
"616c62279c382b004d38a4f3";"Emma, Tintenblau, M";"FW21-IE-#63 (Blazer)-TINTENBLAU-M";;"Emma";;"none";"IN";"Tintenblau";"M";;;;;;;;
"616c62279c382b004d38a4d7";"Emma, Tintenblau, S";"FW21-IE-#63 (Blazer)-TINTENBLAU-S";;"Emma";;"none";"IN";"Tintenblau";"S";;;;;;;;
"616c62279c382b004d38a52b";"Emma, Tintenblau, XL";"FW21-IE-#63 (Blazer)-TINTENBLAU-XL";;"Emma";;"none";"IN";"Tintenblau";"XL";;;;;;;;
"616c62279c382b004d38a4bb";"Emma, Tintenblau, XS";"FW21-IE-#63 (Blazer)-TINTENBLAU-XS";;"Emma";;"none";"IN";"Tintenblau";"XS";;;;;;;;
"616c62889c382b004d38d7a8";"Emma Comfort, Cognac, 40";"Emma Comfort-COGNAC-40";;"Emma Comfort";;"none";"IN";"Cognac";"40";;;;;;;;
"616c62889c382b004d38d7ae";"Emma Comfort, Cognac, 42";"Emma Comfort-COGNAC-42";;"Emma Comfort";;"none";"IN";"Cognac";"42";;;;;;;;
"616c62889c382b004d38d7b4";"Emma Comfort, Cognac, 44";"Emma Comfort-COGNAC-44";;"Emma Comfort";;"none";"IN";"Cognac";"44";;;;;;;;
"616c62889c382b004d38d7ba";"Emma Comfort, Cognac, 46";"Emma Comfort-COGNAC-46";;"Emma Comfort";;"none";"IN";"Cognac";"46";;;;;;;;
"616c62889c382b004d38d7c0";"Emma Comfort, Cognac, 48";"Emma Comfort-COGNAC-48";;"Emma Comfort";;"none";"IN";"Cognac";"48";;;;;;;;
"616c62889c382b004d38d7c6";"Emma Comfort, Cognac, 50";"Emma Comfort-COGNAC-50";;"Emma Comfort";;"none";"IN";"Cognac";"50";;;;;;;;
"616c62889c382b004d38d7cc";"Emma Comfort, Cognac, 52";"Emma Comfort-COGNAC-52";;"Emma Comfort";;"none";"IN";"Cognac";"52";;;;;;;;
"616c62889c382b004d38d7d2";"Emma Comfort, Cognac, 54";"Emma Comfort-COGNAC-54";;"Emma Comfort";;"none";"IN";"Cognac";"54";;;;;;;;
"616c62889c382b004d38d7d8";"Emma Comfort, Cognac, 56";"Emma Comfort-COGNAC-56";;"Emma Comfort";;"none";"IN";"Cognac";"56";;;;;;;;
"616c62889c382b004d38d7a6";"Emma Comfort, Schokolade, 40";"Emma Comfort-SCHOKOLADE-40";;"Emma Comfort";;"none";"IN";"Schokolade";"40";;;;;;;;
"616c62889c382b004d38d7ac";"Emma Comfort, Schokolade, 42";"Emma Comfort-SCHOKOLADE-42";;"Emma Comfort";;"none";"IN";"Schokolade";"42";;;;;;;;
"616c62889c382b004d38d7b2";"Emma Comfort, Schokolade, 44";"Emma Comfort-SCHOKOLADE-44";;"Emma Comfort";;"none";"IN";"Schokolade";"44";;;;;;;;
"616c62889c382b004d38d7b8";"Emma Comfort, Schokolade, 46";"Emma Comfort-SCHOKOLADE-46";;"Emma Comfort";;"none";"IN";"Schokolade";"46";;;;;;;;
"616c62889c382b004d38d7be";"Emma Comfort, Schokolade, 48";"Emma Comfort-SCHOKOLADE-48";;"Emma Comfort";;"none";"IN";"Schokolade";"48";;;;;;;;
"616c62889c382b004d38d7c4";"Emma Comfort, Schokolade, 50";"Emma Comfort-SCHOKOLADE-50";;"Emma Comfort";;"none";"IN";"Schokolade";"50";;;;;;;;
"616c62889c382b004d38d7ca";"Emma Comfort, Schokolade, 52";"Emma Comfort-SCHOKOLADE-52";;"Emma Comfort";;"none";"IN";"Schokolade";"52";;;;;;;;
"616c62889c382b004d38d7d0";"Emma Comfort, Schokolade, 54";"Emma Comfort-SCHOKOLADE-54";;"Emma Comfort";;"none";"IN";"Schokolade";"54";;;;;;;;
"616c62889c382b004d38d7d6";"Emma Comfort, Schokolade, 56";"Emma Comfort-SCHOKOLADE-56";;"Emma Comfort";;"none";"IN";"Schokolade";"56";;;;;;;;
"616c62889c382b004d38d7a4";"Emma Comfort, Schwarz, 40";"Emma Comfort-SCHWARZ-40";;"Emma Comfort";;"none";"IN";"Schwarz";"40";;;;;;;;
"616c62889c382b004d38d7aa";"Emma Comfort, Schwarz, 42";"Emma Comfort-SCHWARZ-42";;"Emma Comfort";;"none";"IN";"Schwarz";"42";;;;;;;;
"616c62889c382b004d38d7b0";"Emma Comfort, Schwarz, 44";"Emma Comfort-SCHWARZ-44";;"Emma Comfort";;"none";"IN";"Schwarz";"44";;;;;;;;
"616c62889c382b004d38d7b6";"Emma Comfort, Schwarz, 46";"Emma Comfort-SCHWARZ-46";;"Emma Comfort";;"none";"IN";"Schwarz";"46";;;;;;;;
"616c62889c382b004d38d7bc";"Emma Comfort, Schwarz, 48";"Emma Comfort-SCHWARZ-48";;"Emma Comfort";;"none";"IN";"Schwarz";"48";;;;;;;;
"616c62889c382b004d38d7c2";"Emma Comfort, Schwarz, 50";"Emma Comfort-SCHWARZ-50";;"Emma Comfort";;"none";"IN";"Schwarz";"50";;;;;;;;
"616c62889c382b004d38d7c8";"Emma Comfort, Schwarz, 52";"Emma Comfort-SCHWARZ-52";;"Emma Comfort";;"none";"IN";"Schwarz";"52";;;;;;;;
"616c62889c382b004d38d7ce";"Emma Comfort, Schwarz, 54";"Emma Comfort-SCHWARZ-54";;"Emma Comfort";;"none";"IN";"Schwarz";"54";;;;;;;;
"616c62889c382b004d38d7d4";"Emma Comfort, Schwarz, 56";"Emma Comfort-SCHWARZ-56";;"Emma Comfort";;"none";"IN";"Schwarz";"56";;;;;;;;
"61fd077d9c382b004da1d406";"Emmo, Anthrazit, 3XL";"SS21-M4-ANTHRAZIT-3XL";;"Emmo";"Herren-Lederjacke";"men";"IN";"Anthrazit";"3XL";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d3b2";"Emmo, Anthrazit, L";"SS21-M4-ANTHRAZIT-L";;"Emmo";"Herren-Lederjacke";"men";"IN";"Anthrazit";"L";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d392";"Emmo, Anthrazit, M";"SS21-M4-ANTHRAZIT-M";;"Emmo";"Herren-Lederjacke";"men";"IN";"Anthrazit";"M";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d376";"Emmo, Anthrazit, S";"SS21-M4-ANTHRAZIT-S";;"Emmo";"Herren-Lederjacke";"men";"IN";"Anthrazit";"S";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d3ce";"Emmo, Anthrazit, XL";"SS21-M4-ANTHRAZIT-XL";;"Emmo";"Herren-Lederjacke";"men";"IN";"Anthrazit";"XL";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d3ea";"Emmo, Anthrazit, XXL";"SS21-M4-ANTHRAZIT-XXL";;"Emmo";"Herren-Lederjacke";"men";"IN";"Anthrazit";"XXL";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d414";"Emmo, Braun, 3XL";"SS21-M4-BRAUN-3XL";;"Emmo";"Herren-Lederjacke";"men";"IN";"Braun";"3XL";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d3c0";"Emmo, Braun, L";"SS21-M4-BRAUN-L";;"Emmo";"Herren-Lederjacke";"men";"IN";"Braun";"L";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d3a4";"Emmo, Braun, M";"SS21-M4-BRAUN-M";;"Emmo";"Herren-Lederjacke";"men";"IN";"Braun";"M";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d384";"Emmo, Braun, S";"SS21-M4-BRAUN-S";;"Emmo";"Herren-Lederjacke";"men";"IN";"Braun";"S";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d3dc";"Emmo, Braun, XL";"SS21-M4-BRAUN-XL";;"Emmo";"Herren-Lederjacke";"men";"IN";"Braun";"XL";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d3f8";"Emmo, Braun, XXL";"SS21-M4-BRAUN-XXL";;"Emmo";"Herren-Lederjacke";"men";"IN";"Braun";"XXL";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d41b";"Emmo, Cognac, 3XL";"SS21-M4-COGNAC-3XL";"4262381652520";"Emmo";"Herren-Lederjacke";"men";"IN";"Cognac";"3XL";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d3c7";"Emmo, Cognac, L";"SS21-M4-COGNAC-L";"4262381652490";"Emmo";"Herren-Lederjacke";"men";"IN";"Cognac";"L";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d3ab";"Emmo, Cognac, M";"SS21-M4-COGNAC-M";"4262381652483";"Emmo";"Herren-Lederjacke";"men";"IN";"Cognac";"M";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
"61fd077d9c382b004da1d38b";"Emmo, Cognac, S";"SS21-M4-COGNAC-S";"4262381652476";"Emmo";"Herren-Lederjacke";"men";"IN";"Cognac";"S";"49,50";"Stehkragen";"Front-Reißverschluss";"Slim-Fit";"Polysatin";"Lamm-Nappa Leder";"Frühling/Herbst - Übergang";"Biker Stil"
